name,ctype,csubtype,contract,address,all_categories
beatBRAWLS,Gaming,Games,contract,0x31aea45f79e0bdad742363bf78e653eb90c83191,Gaming::Games
GameRelay,Gaming,Infrastructure,default,0x76d75055dfa30b10a199271d9336bfc58af5e9a9,Gaming::Infrastructure
Yap on Chain,Gaming,Infrastructure,DeployToken,0x8af3100e41a97805cad8d619308e3bbf518f2dad,Gaming::Infrastructure
Yap on Chain,Gaming,Infrastructure,GameContract,0x15ffed142cf749cf4fa7279be6576212152d4e1b,Gaming::Infrastructure
Yap on Chain,Gaming,Infrastructure,DeployContract,0x7b854f28ff59eb9f9fc6adc1eb63dc5c5e0e6943,Gaming::Infrastructure
Hawk Terminal,Gaming,Other,default,0x2eeb391ee7471008380c90f815474ca23993bba4,Gaming::Other
Gelato,Infra,AA,GelatoRelay,0xcd565435e0d2109fefde337a66491541df0d1420,Infra::AA;Infra::Automation;Infra::RaaS (Rollup as a Service)
Gelato,Infra,AA,GelatoRelayERC2771,0x8ace64cea52b409f930f60b516f65197fad4b056,Infra::AA;Infra::Automation;Infra::RaaS (Rollup as a Service)
Gelato,Infra,AA,GelatoRelayConcurrentERC2771,0xc7739c195618d314c08e8626c98f8573e4e43634,Infra::AA;Infra::Automation;Infra::RaaS (Rollup as a Service)
Gelato,Infra,AA,GelatoRelay1BalanceERC2771,0x61f2976610970afedc1d83229e1e21bdc3d5cbe4,Infra::AA;Infra::Automation;Infra::RaaS (Rollup as a Service)
Gelato,Infra,AA,GelatoRelay1BalanceConcurrentERC2771,0x2e8235caa6a16e64d7f73b8dbc257369fbf2972d,Infra::AA;Infra::Automation;Infra::RaaS (Rollup as a Service)
Gelato,Infra,AA,FeeCollector,0x92478c7eccb3c7a3932263712c1555dbaea7d56c,Infra::AA;Infra::Automation;Infra::RaaS (Rollup as a Service)
Pimlico,Infra,AA,Paymaster07,0x00000000000000fb866daaa79352cc568a005d96,Infra::AA
Pimlico,Infra,AA,Paymaster06,0x0000000000000039cd5e8ae05257ce51c473ddd1,Infra::AA
Pimlico,Infra,AA,EntryPoint07,0x0000000071727de22e5e9d8baf0edac6f37da032,Infra::AA
Pimlico,Infra,AA,EntryPoint06,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,Infra::AA
Flipside Crypto,Infra,Analytics,default,0xf471cf4338d4ecda2b99afd0b891c393f785928d,Infra::Analytics
Montools,Infra,Analytics,Bulk Transfer,0x73fc1b28f405df9b4b97960f1a0c64c656708524,Infra::Analytics;Infra::Developer Tooling;NFT::Infrastructure
Montools,Infra,Analytics,Native MultiSend,0xb135ec2df1af065a38b901cbc818e0e462e8a1c6,Infra::Analytics;Infra::Developer Tooling;NFT::Infrastructure
Tarobase,Infra,Developer Tooling,Deployer,0x4f939081f506333358cbba51cf2a823e6b33e60e,Infra::Developer Tooling
Meta Leap,Infra,Gaming,Leap,0x85f70cbc7b0ee53b6070e0a1b4471655f69ea13b,Infra::Gaming
Meta Leap,Infra,Gaming,SubscriptionSystem,0x6502cd6d0f3429d25d9bee3f26652d840e97d042,Infra::Gaming
Meta Leap,Infra,Gaming,MineSystem,0x7c97dd4a6f6caa6668440e10d7caeebc704b8ada,Infra::Gaming
Meta Leap,Infra,Gaming,CheckInSystem,0x2b1629f434b4f5157ccd85f6ffe7f56c724e066b,Infra::Gaming
AllDomains,Infra,Identity,protocol,0xe6d461c863987f2a1096ea3476137f30f75b3d46,Infra::Identity
Anima,Infra,Identity,unknown0,0xd5da7a12e2b9741b849b40158b548b2f233f18f5,Infra::Identity
Anima,Infra,Identity,unknown1,0x1c3c151c2f92bc322fc0a3c66edec80bba475172,Infra::Identity
Intract,Infra,Identity,default,0x3fe34645e8783beb0a7dd9291b01bc3ee8228439,Infra::Identity
Mon Name Service,Infra,Identity,default,0x82b39e8e75e801b1aa2d7124c8ae90efb9053506,Infra::Identity
Nad Name Service,Infra,Identity,default,0x3019bf1dfb84e5b46ca9d0eec37de08a59a41308,Infra::Identity
Fiamma,Infra,Interoperability,BridgeProxy,0xa93005d851949d695614c80b1c7e7dbf933f3042,Infra::Interoperability
LayerZero,Infra,Interoperability,unknown0,0x6c7ab2202c98c4227c5c46f1417d81144da716ff,Infra::Interoperability
LayerZero,Infra,Interoperability,unknown1,0xd682ecf100f6f4284138aa925348633b0611ae21,Infra::Interoperability
LayerZero,Infra,Interoperability,unknown2,0xcf1b0f4106b0324f96fefcc31ba9498caa80701c,Infra::Interoperability
LayerZero,Infra,Interoperability,unknown3,0xb0487596a0b62d1a71d0c33294bd6eb635fc6b09,Infra::Interoperability
LayerZero,Infra,Interoperability,unknown4,0x073f5b4fdf17bbc16b0980d49f6c56123477bb51,Infra::Interoperability
LayerZero,Infra,Interoperability,unknown5,0x926984a57b10a3a5c4cfdbac04daaa0309e78932,Infra::Interoperability
LayerZero,Infra,Interoperability,unknown6,0x9db9ca3305b48f196d18082e91cb64663b13d014,Infra::Interoperability
Owlto Finance,Infra,Interoperability,default,0x1f49a3fa2b5b5b61df8de486abb6f3b9df066d86,Infra::Interoperability
Wormhole,Infra,Interoperability,Core,0xbb73cb66c26740f31d1fabdc6b7a46a038a300dd,Infra::Interoperability
Wormhole,Infra,Interoperability,Relayer,0x362fca37e45fe1096b42021b543f462d49a5c8df,Infra::Interoperability
t3rn,Infra,Interoperability,contract,0xa8bda68f249fa96bec91cf2c669ec8cbdef51d59,Infra::Interoperability
Band Protocol,Infra,Oracle,proxy,0xb6256dcb23cee06eda2408e73945963606fdddd7,Infra::Oracle
Chainlink,Infra,Oracle,Router,0x5f16e51e3dcb255480f090157dd01ba962a53e54,Infra::Oracle
Chainlink,Infra,Oracle,RMN,0xabe6c62737539bea929647187c3bf13455b33c84,Infra::Oracle
Chainlink,Infra,Oracle,TokenAdminRegistry,0x9f4fa39d257cbe5a69f4e4a22a3e8bf62caf5218,Infra::Oracle
Chainlink,Infra,Oracle,RegistryModuleOwner,0x4b90270eaca902fbb9b3bbfd185f82a137a29739,Infra::Oracle
Chainlink,Infra,Oracle,FeeTokens,0x6fe981dbd557f81ff66836af0932cba535cbc343,Infra::Oracle
Chainlink,Infra,Oracle,VerifierProxyAddress,0xc539169910de08d237df0d73bcda9074c787a4a1,Infra::Oracle
Orochi Network,Infra,Oracle,addr,0xaeb1cc745a244548515281c61ed0078afa1f9eff,Infra::Oracle
Pyth Network,Infra,Oracle,PriceFeed,0x2880ab155794e7179c9ee2e38200202908c17b43,Infra::Oracle
Pyth Network,Infra,Oracle,Entropy,0x36825bf3fbdf5a29e2d5148bfe7dcf7b5639e320,Infra::Oracle
Stork,Infra,Oracle,default,0xacc0a0cf13571d30b4b8637996f5d6d774d4fd62,Infra::Oracle
Switchboard,Infra,Oracle,default,0x33a5066f65f66161beb3f827a3e40fce7d7a2e6c,Infra::Oracle
eOracle,Infra,Oracle,BTCUSD,0xad43317bcb093cfb9792e95c54459815da8c33c6,Infra::Oracle
eOracle,Infra,Oracle,ETHUSD,0x179abda20be2f08478ad1a48b793d3f07f995228,Infra::Oracle
eOracle,Infra,Oracle,USDCUSD,0xf568fdc0b5e148de374db28443409517f50c0695,Infra::Oracle
eOracle,Infra,Oracle,USDTUSD,0x5f1833c1415eae12c135d2f3a8f21d542807d674,Infra::Oracle
Diffuse,Infra,Other,feeder,0x3d8e7527a43e6c020c44aaad3205180591b2ba74,Infra::Other
Diffuse,Infra,Other,ETHUSDT,0x5cae462c37d3f87dc95641681b371efa2b510bc0,Infra::Other
Diffuse,Infra,Other,ETHUSDC,0x14cd13594d4c8a1d2ea535d0ac3a9a78da104104,Infra::Other
Diffuse,Infra,Other,ETHBTC,0xa5bc6978dfb639bb20cf4d246017d52f15e8c916,Infra::Other
Diffuse,Infra,Other,BTCUSDT,0x32674ca95ab5c8bc2bd5e213a5703475d7e99fbf,Infra::Other
Mentaport,Infra,Other,contract1,0xc7bd6ef21235c6cf1ac6efccf95f735d395b97fc,Infra::Other;NFT::Infrastructure
Mentaport,Infra,Other,contract2,0xc291beac219795af428022db661c4632ecf51b3c,Infra::Other;NFT::Infrastructure
QuestN,Infra,Other,default,0x9da0bb93f140bd6269130980c14a73732209d5d9,Infra::Other
Encifher,Infra,Privacy / Encryption,eUSDCWrapper,0x4fdac19453f595e91f3da47b4e9d47adc71e9dd3,Infra::Privacy / Encryption
Encifher,Infra,Privacy / Encryption,eUSDTWrapper,0xee0c8d899bb4d79b4aba32beacf5133485495ae6,Infra::Privacy / Encryption
Ambire Wallet,Infra,Wallet,ProxyAccount,0x0f2aa7bcda3d9d210df69a394b6965cb2566c828,Infra::Wallet
Ambire Wallet,Infra,Wallet,AccountFactory,0x26ce6745a633030a6fac5e64e41d21fb6246dc2d,Infra::Wallet
Ambire Wallet,Infra,Wallet,Paymaster,0xa8b267c68715fa1dca055993149f30217b572cf0,Infra::Wallet
Cordial Systems,Infra,Wallet,protocol,0xa46ca499390af42bff1faa39ad42ce085e9387cd,Infra::Wallet
HaHa Wallet,Infra,Wallet,Bundler,0x4337002c5702ce424cb62a56ca038e31e1d4a93d,Infra::Wallet
Nomas Wallet,Infra,Wallet,default,0xfb0e7922709381f50cb53f9c3fbbb4dd007a3e89,Infra::Wallet
Primus,Infra,ZK,zkTLS Proxy,0x3760ab354507a29a9f5c65a66c74353fd86393fa,Infra::ZK;Infra::Other
Primus,Infra,ZK,Logic,0x616bdf7e9041c6f76b0ff6de9af5da2c88a9ac98,Infra::ZK;Infra::Other
ELEPHAPP,NFT,Collections,contract,0x6a00f5a7f2b5235c175e331a91b293865e8ac926,NFT::Collections
EmelVerse,NFT,Collections,default,0xaff72db3fa597546517d172be9a530e99aedddfe,NFT::Collections
Gifted.art,NFT,Collections,GiftedBox,0xcea698a0b7fbd845899c81e038b49733c80241e3,NFT::Collections
LA MOUCH,NFT,Collections,default,0x800f8cacc990dda9f4b3f1386c84983ffb65ce94,NFT::Collections
Motatoes,NFT,Collections,default,0xba0c419521c6ba15390c42e24a7332e90d8c1e4c,NFT::Collections
Lootify,NFT,Infrastructure,default,0xe5d182811315fcb4f402fb5ae97b54a06877e4f1,NFT::Infrastructure
Reservoir,NFT,Infrastructure,Seaport v1.6,0x0000000000000068f116a894984e2db1123eb395,NFT::Infrastructure
Reservoir,NFT,Infrastructure,Reservoir Router,0x1aed60a97192157fda7fb26267a439d523d09c5e,NFT::Infrastructure
Reservoir,NFT,Infrastructure,Approval Proxy,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,NFT::Infrastructure
coNFT,NFT,Infrastructure,default,0xdd23ade69fc2fe1934aa36c5ab12f6dc58a3446f,NFT::Infrastructure
Magic Eden,NFT,Marketplace,unknown0,0x67848dbc0f5a600f2166e2457614b2031862a352,NFT::Marketplace
Magic Eden,NFT,Marketplace,unknown1,0xefe484d3a431092b2614597cf332ea941d9431cc,NFT::Marketplace
Magic Eden,NFT,Marketplace,unknown2,0xd8e6790e8807dba6652fecf7ebd89149278c067e,NFT::Marketplace
Magic Eden,NFT,Marketplace,unknown3,0x00000000caf1e3978e291c5fb53feedb957ec146,NFT::Marketplace
Magic Eden,NFT,Marketplace,unknown4,0x000000009e44eba131196847c685f20cd4b68ac4,NFT::Marketplace
Magic Eden,NFT,Marketplace,unknown5,0x833443772d5f6e8cd5a0bba210c40fa280441387,NFT::Marketplace
Magic Eden,NFT,Marketplace,unknown6,0xecee2f9a5d75e7ae667ba27b15ebdef71d0ebfb1,NFT::Marketplace
Magic Eden,NFT,Marketplace,unknown7,0x2052f8a2ff46283b30084e5d84c89a2fdbe7f74b,NFT::Marketplace
NFTs2Me,NFT,Marketplace,Factory,0x00000000001594c61dd8a6804da9ab58ed2483ce,NFT::Marketplace
NFTs2Me,NFT,Marketplace,MintMaster,0x00000000009a1e02f00e280dcfa4c81c55724212,NFT::Marketplace
Poply,NFT,Marketplace,marketplace,0xc521d847e0dceafac0f197b8dc762ac58c7503d4,NFT::Marketplace
Demask Financial,NFT,NFTFi,Launchpad,0x2cdd146aa75ffa605ff7c5cc5f62d3b52c140f9c,NFT::NFTFi
Demask Financial,NFT,NFTFi,MintPassCollection,0x89e415a518cd201f2c4f71b15ef5b6ed9d9ea9ed,NFT::NFTFi
Demask Financial,NFT,NFTFi,RouterERC721,0x57e9be10cd225ecaaafb2128cd7dba22ea8eef3c,NFT::NFTFi
Demask Financial,NFT,NFTFi,DemaskCollectionERC721,0xaed9f5ce40054fc133a2701f0a313bb981a8b083,NFT::NFTFi
Demask Financial,NFT,NFTFi,CreateFactoryERC721,0x896a6872a7fd593f03dc116083f5121d83452095,NFT::NFTFi
Demask Financial,NFT,NFTFi,RouterERC1155,0xd70160709b01d7e5e3cdefb80eb7807345bb51c2,NFT::NFTFi
Demask Financial,NFT,NFTFi,DemaskCollectionERC1155,0xb8eddd76e9f1c3fd4933781334080b3b26aac974,NFT::NFTFi
Demask Financial,NFT,NFTFi,CreateFactoryERC1155,0x2acfd0011bfb63b4bd0c48e5fefb3d0d93fa8a1f,NFT::NFTFi
DAU Cards,Payments,Onramp and Offramps,default,0x3214bf2e017f390f5593ea67cc816923b36996c0,Payments::Onramp and Offramps
